Time_ms,X_u_PWM,X_est1_Pxl,X_est2,X_est3,X_P1,X_P2,X_meas_Pxl,X_diff,Y_u_PWM,Y_est11_Pxl,Y_est2,Y_est3,Y_P1,PX2,Y_meas_Pxl,Y_diff
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2864e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2865e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2865e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2867e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2868e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2869e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.287e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2871e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2871e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2874e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2875e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2876e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2876e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2879e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.288e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2881e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2881e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2882e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2884e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2884e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2885e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2885e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2886e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2886e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2887e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2888e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.289e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2893e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2894e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2894e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2895e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2895e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2896e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2896e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2897e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2897e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2899e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.29e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2901e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2903e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2904e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2906e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2907e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2909e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2909e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2911e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2913e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2913e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2914e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2914e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2916e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2916e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2917e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2917e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2919e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.292e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.292e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2921e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2921e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2923e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2923e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2925e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2926e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2929e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2929e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.293e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.293e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2931e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2931e+06,11,310,2,0,0,715,310,0,-14,315,3,0,0,715,315,0
1.2932e+06,18,309,-1,0,0,715,309,-20,-22,314,-1,0,0,715,314,-20
1.2932e+06,25,308,-6,0,0,715,308,-20,-37,312,-10,0,0,715,312,-40
1.2933e+06,46,305,-19,0,0,715,305,-60,-65,308,-27,0,0,715,308,-81
1.2936e+06,244,267,-116,-3,0,715,267,-183,-479,231,-237,-6,0,715,231,-367
1.2936e+06,270,259,-121,-6,0,715,259,-161,-500,213,-257,-10,0,715,213,-363
1.2937e+06,297,250,-127,-8,0,715,250,-184,-500,194,-273,-14,0,715,194,-389
1.2937e+06,321,241,-129,-10,0,715,241,-183,-500,176,-277,-18,0,715,176,-366
1.2939e+06,329,221,-92,-18,0,715,221,-123,-500,128,-239,-28,0,715,128,-287
1.294e+06,251,214,-8,-22,0,715,215,-20,-500,96,-141,-34,0,715,96,-162
1.2942e+06,152,219,71,-21,0,715,220,61,-500,88,11,-40,0,715,89,0
1.2942e+06,109,224,98,-20,0,715,225,101,-481,91,66,-41,0,715,92,60
1.2944e+06,2,244,154,-13,0,715,244,142,-224,119,239,-40,0,715,120,244
1.2947e+06,-121,292,162,2,0,715,292,123,234,228,420,-10,0,715,228,410
1.2948e+06,-110,309,115,7,0,715,309,101,337,285,389,7,0,715,285,363
1.2949e+06,-100,313,97,8,0,715,313,81,351,302,364,12,0,715,302,348
1.295e+06,-78,323,56,9,0,715,323,38,334,343,259,22,0,715,343,233
1.2952e+06,-45,327,17,8,0,715,327,20,263,368,140,26,0,715,368,122
1.2953e+06,-2,325,-17,6,0,715,325,-20,169,378,34,24,0,715,378,40
1.2955e+06,24,321,-33,3,0,715,321,-40,85,376,-39,18,0,715,377,-20
1.2955e+06,26,319,-32,2,0,715,320,-20,69,375,-52,16,0,715,376,-20
1.2955e+06,33,318,-35,1,0,715,318,-41,52,373,-63,14,0,715,374,-41
1.2957e+06,42,312,-30,-1,0,715,312,-40,11,363,-78,6,0,715,364,-61
1.2958e+06,40,310,-26,-1,0,715,311,-20,11,361,-74,4,0,715,362,-40
1.2958e+06,38,309,-22,-2,0,715,310,-20,12,359,-69,3,0,715,360,-40
1.2959e+06,37,308,-18,-2,0,715,309,-20,5,356,-69,2,0,715,357,-61
1.2959e+06,44,307,-21,-2,0,715,307,-40,5,354,-64,1,0,715,355,-40
1.296e+06,44,306,-18,-2,0,715,306,-20,6,352,-59,1,0,715,353,-40
1.296e+06,51,304,-21,-2,0,715,304,-41,6,350,-55,0,0,715,351,-41
1.2961e+06,66,301,-28,-2,0,715,301,-61,5,348,-51,0,0,715,349,-40
1.2961e+06,65,299,-24,-2,0,715,300,-20,3,346,-48,0,0,715,347,-40
1.2963e+06,30,299,7,-4,0,715,300,20,17,342,-27,0,0,715,343,0
1.2964e+06,19,300,15,-4,0,715,301,20,18,341,-24,0,0,715,342,-20
1.2965e+06,-20,306,38,-3,0,715,307,40,28,340,-13,0,0,715,341,0
1.2967e+06,-18,310,29,0,0,715,310,20,35,340,-6,0,0,715,341,0
1.2967e+06,-10,310,22,0,0,715,310,0,36,340,-6,1,0,715,341,0
1.2968e+06,4,309,10,1,0,715,309,-20,36,340,-6,1,0,715,341,0
1.2968e+06,17,308,0,1,0,715,308,-20,36,340,-6,1,0,715,341,0
1.2969e+06,35,306,-10,1,0,715,306,-40,35,340,-6,1,0,715,341,0
1.2969e+06,50,304,-19,1,0,715,304,-40,35,340,-6,1,0,715,341,0
1.2971e+06,67,297,-21,-2,0,715,298,-20,28,339,-11,2,0,715,340,0
1.2972e+06,58,297,-13,-3,0,715,298,0,29,339,-10,1,0,715,340,0
1.2972e+06,49,297,-5,-3,0,715,298,0,37,340,-4,1,0,715,341,20
1.2973e+06,35,298,5,-4,0,715,299,20,37,340,-4,1,0,715,341,0
1.2973e+06,31,299,8,-4,0,715,299,0,37,340,-5,1,0,715,341,0
1.2974e+06,14,300,20,-4,0,715,301,40,36,340,-6,2,0,715,341,0
1.2974e+06,-1,302,29,-4,0,715,303,40,35,340,-6,2,0,715,341,0
1.2976e+06,-29,309,41,-1,0,715,309,38,34,340,-8,2,0,715,341,0
1.2977e+06,-7,310,19,1,0,715,310,0,33,340,-8,2,0,715,341,0
1.298e+06,66,301,-27,0,0,715,301,-40,11,337,-20,1,0,715,337,-20
1.2982e+06,55,298,-13,-3,0,715,299,0,7,334,-19,1,0,715,335,-20
1.2983e+06,21,300,13,-4,0,715,301,20,11,333,-13,0,0,715,334,0
1.2984e+06,-19,306,37,-3,0,715,307,40,26,334,-2,0,0,715,335,0
1.2986e+06,-1,309,16,0,0,715,309,0,44,337,7,1,0,715,338,20
1.2988e+06,33,306,-8,1,0,715,306,-20,41,339,2,2,0,715,339,0
1.2988e+06,54,303,-22,1,0,715,303,-61,45,339,4,2,0,715,340,20
1.2989e+06,66,301,-27,0,0,715,301,-40,49,340,5,2,0,715,341,20
1.2989e+06,66,299,-25,0,0,715,300,-20,45,341,2,2,0,715,341,0
1.2991e+06,47,297,-4,-3,0,715,298,0,46,342,-1,3,0,715,343,0
1.2992e+06,34,298,6,-4,0,715,299,20,42,342,-4,3,0,715,343,0
1.2992e+06,30,299,9,-4,0,715,299,0,32,342,-11,3,0,715,342,-20
1.2993e+06,21,299,15,-3,0,715,300,20,31,341,-12,3,0,715,342,0
1.2993e+06,5,301,25,-3,0,715,302,40,24,341,-17,3,0,715,341,-20
1.2994e+06,-7,303,32,-3,0,715,304,40,24,340,-16,2,0,715,341,0
1.2994e+06,-17,305,37,-2,0,715,306,40,19,339,-19,2,0,715,340,-20
1.2995e+06,-25,307,40,-2,0,715,308,40,21,339,-17,2,0,715,340,0
1.2995e+06,-24,309,37,0,0,715,309,20,24,339,-14,1,0,715,340,0
1.2997e+06,14,308,3,1,0,715,308,-20,18,338,-15,1,0,715,338,-20
1.2999e+06,47,304,-17,0,0,715,304,-40,25,337,-9,1,0,715,338,0
1.2999e+06,59,302,-23,0,0,715,302,-40,26,337,-8,1,0,715,338,0
1.3001e+06,75,299,-32,0,0,715,299,-61,20,337,-12,1,0,715,337,-20
1.3048e+06,-500,577,1484,-94,0,715,611,6341,500,531,1042,-63,0,715,555,4430
1.3048e+06,-500,608,1320,-53,0,715,603,-162,500,543,871,-29,0,715,539,-325
1.305e+06,-500,589,429,35,0,715,585,-121,500,496,113,39,0,715,493,-303
1.305e+06,-500,579,220,47,0,715,576,-176,304,477,-60,48,0,715,475,-352
1.3051e+06,-500,568,52,53,0,715,566,-192,98,456,-202,50,0,715,455,-385
1.3053e+06,-37,501,-370,47,0,715,501,-368,-448,359,-486,18,0,715,359,-511
1.3055e+06,295,414,-484,14,0,715,415,-431,-500,262,-458,-16,0,715,263,-431
1.3056e+06,390,369,-472,-1,0,715,370,-430,-500,220,-396,-26,0,715,221,-389
1.3056e+06,409,349,-445,-8,0,715,350,-389,-500,205,-341,-30,0,715,206,-291
1.3057e+06,412,331,-408,-14,0,715,332,-342,-500,191,-290,-34,0,715,192,-266
1.3057e+06,425,312,-379,-19,0,715,313,-381,-500,179,-239,-36,0,715,180,-240
1.3058e+06,414,297,-336,-23,0,715,298,-305,-500,170,-184,-38,0,715,171,-183
1.3058e+06,400,283,-293,-27,0,715,284,-286,-500,164,-127,-40,0,715,165,-122
1.3059e+06,334,264,-192,-31,0,715,265,-184,-393,161,-6,-42,0,715,162,0
1.3062e+06,42,261,79,-23,0,715,262,79,-2,205,253,-25,0,715,206,237
1.3063e+06,-58,275,140,-17,0,715,276,162,107,232,294,-16,0,715,233,304
1.3064e+06,-99,283,160,-13,0,715,284,163,143,246,298,-10,0,715,246,266
1.3064e+06,-130,292,170,-9,0,715,292,162,171,259,294,-5,0,715,259,263
1.3065e+06,-160,300,178,-5,0,715,301,185,186,271,282,-1,0,715,271,246
1.3065e+06,-177,309,176,-1,0,715,309,162,199,283,268,2,0,715,283,243
1.3066e+06,-197,317,175,1,0,715,318,183,198,293,244,6,0,715,293,204
1.3066e+06,-207,326,167,4,0,715,326,155,190,302,218,9,0,715,302,175
1.3067e+06,-216,334,157,7,0,715,334,152,179,310,191,11,0,715,310,152
1.3069e+06,-196,356,89,14,0,715,357,102,131,334,94,15,0,715,334,81
1.307e+06,-144,364,26,15,0,715,364,20,70,340,26,13,0,715,340,20
1.3072e+06,-94,365,-20,13,0,715,365,-20,22,339,-16,9,0,715,340,0
1.3073e+06,-51,360,-51,10,0,715,361,-40,-24,333,-46,5,0,715,334,-40
1.3075e+06,-4,351,-74,6,0,715,352,-61,-54,325,-55,1,0,715,326,-40
1.3076e+06,38,339,-86,2,0,715,340,-80,-47,320,-39,-2,0,715,321,-40
1.3078e+06,55,328,-78,0,0,715,329,-61,-34,317,-20,-3,0,715,318,-20
1.3079e+06,70,318,-68,-3,0,715,318,-80,-26,316,-8,-3,0,715,316,-20
1.308e+06,62,310,-45,-4,0,715,311,-41,-13,316,2,-2,0,715,316,0
1.3084e+06,1,310,12,-3,0,715,310,0,-18,315,0,0,0,715,315,0
1.3085e+06,-16,313,21,-1,0,715,313,20,-23,314,-1,-1,0,715,314,0
1.3087e+06,-16,315,16,0,0,715,315,0,-18,314,2,-1,0,715,314,0
1.3088e+06,-8,316,7,1,0,715,316,0,-10,315,7,-1,0,715,315,0
1.309e+06,0,316,0,1,0,715,316,0,0,316,13,-1,0,715,317,20
1.3091e+06,8,314,-5,0,0,715,315,0,6,318,14,0,0,715,319,20
1.3092e+06,7,314,-4,0,0,715,315,0,10,319,16,0,0,715,320,20
1.3093e+06,-1,316,1,0,0,715,316,0,6,321,10,0,0,715,321,0
1.3095e+06,0,316,0,0,0,715,316,0,11,322,10,0,0,715,323,20
1.3096e+06,7,314,-4,0,0,715,315,0,10,324,6,0,0,715,324,0
1.3097e+06,13,314,-8,0,0,715,314,-20,7,324,4,0,0,715,324,0
1.3097e+06,19,313,-11,0,0,715,313,-20,12,324,6,0,0,715,325,20
1.3098e+06,17,312,-8,0,0,715,313,0,10,325,4,0,0,715,325,0
1.3098e+06,21,312,-10,0,0,715,312,-20,7,325,2,0,0,715,325,0
1.3099e+06,25,311,-12,0,0,715,311,-20,6,325,1,0,0,715,325,0
1.31e+06,27,309,-10,-1,0,715,309,-20,9,326,1,0,0,715,326,0
1.3101e+06,24,308,-6,-1,0,715,309,0,15,326,5,0,0,715,327,20
1.3101e+06,27,308,-7,-1,0,715,308,-20,21,327,8,0,0,715,328,20
1.3104e+06,25,306,-1,-1,0,715,306,-20,28,332,5,1,0,715,332,0
1.3105e+06,20,306,3,-1,0,715,306,0,18,331,-2,2,0,715,332,0
1.3107e+06,10,306,9,-1,0,715,307,20,15,331,-5,1,0,715,332,0
1.3108e+06,13,307,7,-1,0,715,307,0,8,330,-9,1,0,715,331,0
1.311e+06,15,307,5,0,0,715,307,0,6,329,-9,0,0,715,330,0
1.3111e+06,9,307,9,-1,0,715,308,20,19,330,0,0,0,715,331,20
1.3113e+06,12,308,6,0,0,715,308,0,18,330,0,0,0,715,331,0
1.3113e+06,13,308,5,0,0,715,308,0,17,330,-1,0,0,715,331,0
1.3114e+06,14,308,4,0,0,715,308,0,16,330,-2,0,0,715,331,0
1.3116e+06,15,308,3,0,0,715,308,0,14,330,-3,1,0,715,331,0
1.3117e+06,15,308,3,0,0,715,308,0,14,330,-3,1,0,715,331,0
1.3117e+06,15,308,3,0,0,715,308,0,14,330,-3,1,0,715,331,0
1.3118e+06,15,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3118e+06,15,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3119e+06,15,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3119e+06,15,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.312e+06,15,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3121e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3123e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3125e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3126e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3128e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3129e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.313e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3132e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3133e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3135e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3138e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3139e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.314e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.314e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3141e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3141e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3143e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3143e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3144e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3147e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3148e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3149e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3149e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3151e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3151e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3153e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3153e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3154e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3156e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3157e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3157e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3158e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3158e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3159e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.316e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3162e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3163e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3166e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3166e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3168e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3169e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3171e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3172e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3174e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3175e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3175e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3177e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3178e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.318e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3181e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3183e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3184e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3186e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3187e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3187e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3189e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.319e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3191e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3192e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3194e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3195e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3197e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3198e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.32e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3203e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3203e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3204e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3204e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3205e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3205e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3205e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3206e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3206e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3209e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3209e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.321e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3211e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3211e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3213e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3214e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3214e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3216e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3219e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.322e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3222e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3223e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3225e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3226e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3227e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3228e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3228e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.323e+06,14,308,3,0,0,715,308,0,14,330,-3,0,0,715,331,0
1.3231e+06,202,308,3,0,0,715,308,0,67,330,-3,0,0,715,331,0
1.3233e+06,179,308,22,-8,0,715,309,20,63,330,-7,2,0,715,331,0
1.3234e+06,131,313,55,-11,0,715,314,61,45,329,-19,3,0,715,329,-20
1.3235e+06,91,319,78,-11,0,715,320,82,32,326,-26,3,0,715,327,-20
1.3236e+06,69,324,89,-10,0,715,324,81,28,325,-28,3,0,715,326,-20
1.3236e+06,43,328,102,-9,0,715,329,101,17,324,-34,3,0,715,324,-40
1.3237e+06,22,334,110,-8,0,715,334,101,14,322,-34,2,0,715,323,-20
1.3238e+06,-28,350,121,-4,0,715,350,102,4,318,-34,1,0,715,319,-20
1.3242e+06,-46,379,74,3,0,715,379,61,-13,308,-29,0,0,715,309,-20
1.3243e+06,-33,386,48,4,0,715,386,41,-32,303,-34,0,0,715,303,-41
1.3244e+06,-31,390,37,3,0,715,390,40,-35,300,-30,-1,0,715,300,-40
1.3246e+06,-34,397,25,3,0,715,397,20,-23,297,-12,-2,0,715,297,-20
1.3247e+06,-30,398,16,3,0,715,399,20,-12,296,-2,-2,0,715,297,0
1.3249e+06,-11,399,-1,3,0,715,399,-20,1,297,8,-1,0,715,298,20
1.325e+06,9,397,-15,2,0,715,397,-20,0,298,6,0,0,715,298,0
1.3252e+06,15,394,-16,0,0,715,395,0,-3,298,3,0,0,715,298,0
1.3253e+06,16,392,-12,0,0,715,393,0,-5,298,1,0,0,715,298,0
1.3256e+06,0,393,2,0,0,715,393,0,1,299,5,0,0,715,299,0
1.3257e+06,0,393,2,0,0,715,393,0,-1,299,2,0,0,715,299,0
1.3258e+06,0,393,1,0,0,715,393,0,-2,299,1,0,0,715,299,0
1.3258e+06,0,393,1,0,0,715,393,0,-3,299,1,0,0,715,299,0
1.3259e+06,0,393,1,0,0,715,393,0,-3,299,1,0,0,715,299,0
1.3259e+06,8,392,-3,0,0,715,392,-20,-3,299,0,0,0,715,299,0
1.326e+06,1,392,1,0,0,715,393,20,-3,299,0,0,0,715,299,0
1.326e+06,0,392,1,0,0,715,393,0,-4,299,0,0,0,715,299,0
1.3261e+06,0,393,1,0,0,715,393,0,-4,299,0,0,0,715,299,0
1.3262e+06,1,393,0,0,0,715,393,0,-3,299,0,0,0,715,299,0
1.3263e+06,1,393,0,0,0,715,393,0,-3,299,0,0,0,715,299,0
1.3263e+06,1,393,0,0,0,715,393,0,-3,299,0,0,0,715,299,0
1.3265e+06,1,393,0,0,0,715,393,0,-3,299,0,0,0,715,299,0
1.3266e+06,1,393,0,0,0,715,393,0,-3,299,0,0,0,715,299,0
1.3267e+06,1,393,0,0,0,715,393,0,-3,299,0,0,0,715,299,0
